id,天气,时间,路况,行人类型,行人行为,行人动作,本车角色,乘客需求,与行人距离,本车速度
16914,雨天,夜晚,干燥,大学生,四处张望,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
16917,雨天,夜晚,干燥,大学生,四处张望,走向人行道,卡车,紧急（去医院）,100米,25km/h
16919,雨天,夜晚,干燥,大学生,四处张望,走向人行道,卡车,紧急（去医院）,50米,50km/h
16927,雨天,夜晚,干燥,大学生,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
16930,雨天,夜晚,干燥,大学生,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
16933,雨天,夜晚,干燥,大学生,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
16947,雨天,夜晚,干燥,大学生,四处张望,走向人行道,应急车辆,无特别需求,100米,25km/h
16955,雨天,夜晚,干燥,大学生,四处张望,走向人行道,卡车,无特别需求,50米,50km/h
16989,雨天,夜晚,干燥,大学生,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
17003,雨天,夜晚,干燥,大学生,四处张望,不走向人行道,应急车辆,无特别需求,50米,50km/h
17004,雨天,夜晚,干燥,大学生,四处张望,不走向人行道,应急车辆,无特别需求,100米,50km/h
17012,雨天,夜晚,湿滑,儿童,看手机,停留,普通汽车,紧急（去医院）,50米,25km/h
17025,雨天,夜晚,湿滑,儿童,看手机,停留,卡车,紧急（去医院）,100米,25km/h
17033,雨天,夜晚,湿滑,儿童,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
17036,雨天,夜晚,湿滑,儿童,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
17038,雨天,夜晚,湿滑,儿童,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
17057,雨天,夜晚,湿滑,儿童,看手机,停留,应急车辆,无特别需求,50米,50km/h
17062,雨天,夜晚,湿滑,儿童,看手机,停留,卡车,无特别需求,10米,50km/h
17065,雨天,夜晚,湿滑,儿童,看手机,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
17087,雨天,夜晚,湿滑,儿童,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
17093,雨天,夜晚,湿滑,儿童,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
17106,雨天,夜晚,湿滑,儿童,看手机,走向人行道,普通汽车,无特别需求,100米,50km/h
17113,雨天,夜晚,湿滑,儿童,看手机,走向人行道,卡车,无特别需求,10米,25km/h
17130,雨天,夜晚,湿滑,儿童,看手机,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
17174,雨天,夜晚,湿滑,儿童,与人交谈,停留,普通汽车,紧急（去医院）,50米,25km/h
17194,雨天,夜晚,湿滑,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
17212,雨天,夜晚,湿滑,儿童,与人交谈,停留,普通汽车,无特别需求,10米,50km/h
17225,雨天,夜晚,湿滑,儿童,与人交谈,停留,卡车,无特别需求,50米,50km/h
17240,雨天,夜晚,湿滑,儿童,与人交谈,走向人行道,卡车,紧急（去医院）,50米,25km/h
17251,雨天,夜晚,湿滑,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
17266,雨天,夜晚,湿滑,儿童,与人交谈,走向人行道,普通汽车,无特别需求,10米,50km/h
17275,雨天,夜晚,湿滑,儿童,与人交谈,走向人行道,卡车,无特别需求,10米,25km/h
17306,雨天,夜晚,湿滑,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
17330,雨天,夜晚,湿滑,儿童,与人交谈,不走向人行道,卡车,无特别需求,50米,25km/h
17333,雨天,夜晚,湿滑,儿童,与人交谈,不走向人行道,卡车,无特别需求,50米,50km/h
17345,雨天,夜晚,湿滑,儿童,四处张望,停留,应急车辆,紧急（去医院）,50米,50km/h
17356,雨天,夜晚,湿滑,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
17380,雨天,夜晚,湿滑,儿童,四处张望,停留,应急车辆,无特别需求,10米,50km/h
17402,雨天,夜晚,湿滑,儿童,四处张望,走向人行道,卡车,紧急（去医院）,50米,25km/h
17408,雨天,夜晚,湿滑,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
17421,雨天,夜晚,湿滑,儿童,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
17436,雨天,夜晚,湿滑,儿童,四处张望,走向人行道,应急车辆,无特别需求,100米,50km/h
17442,雨天,夜晚,湿滑,儿童,四处张望,走向人行道,卡车,无特别需求,100米,50km/h
17452,雨天,夜晚,湿滑,儿童,四处张望,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
17476,雨天,夜晚,湿滑,儿童,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
17486,雨天,夜晚,湿滑,儿童,四处张望,不走向人行道,应急车辆,无特别需求,50米,25km/h
17492,雨天,夜晚,湿滑,儿童,四处张望,不走向人行道,卡车,无特别需求,50米,25km/h
17495,雨天,夜晚,湿滑,儿童,四处张望,不走向人行道,卡车,无特别需求,50米,50km/h
17516,雨天,夜晚,湿滑,老人,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
17522,雨天,夜晚,湿滑,老人,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
17524,雨天,夜晚,湿滑,老人,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
17535,雨天,夜晚,湿滑,老人,看手机,停留,普通汽车,无特别需求,100米,25km/h
17544,雨天,夜晚,湿滑,老人,看手机,停留,应急车辆,无特别需求,100米,50km/h
17549,雨天,夜晚,湿滑,老人,看手机,停留,卡车,无特别需求,50米,50km/h
17551,雨天,夜晚,湿滑,老人,看手机,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
17570,雨天,夜晚,湿滑,老人,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
17589,雨天,夜晚,湿滑,老人,看手机,走向人行道,普通汽车,无特别需求,100米,25km/h
17592,雨天,夜晚,湿滑,老人,看手机,走向人行道,普通汽车,无特别需求,100米,50km/h
17598,雨天,夜晚,湿滑,老人,看手机,走向人行道,应急车辆,无特别需求,100米,50km/h
17599,雨天,夜晚,湿滑,老人,看手机,走向人行道,卡车,无特别需求,10米,25km/h
17602,雨天,夜晚,湿滑,老人,看手机,走向人行道,卡车,无特别需求,10米,50km/h
17615,雨天,夜晚,湿滑,老人,看手机,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
17624,雨天,夜晚,湿滑,老人,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
17625,雨天,夜晚,湿滑,老人,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
17630,雨天,夜晚,湿滑,老人,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
17662,雨天,夜晚,湿滑,老人,与人交谈,停留,普通汽车,紧急（去医院）,10米,50km/h
17683,雨天,夜晚,湿滑,老人,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
17690,雨天,夜晚,湿滑,老人,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
17695,雨天,夜晚,湿滑,老人,与人交谈,停留,普通汽车,无特别需求,10米,25km/h
17710,雨天,夜晚,湿滑,老人,与人交谈,停留,卡车,无特别需求,10米,50km/h
17728,雨天,夜晚,湿滑,老人,与人交谈,走向人行道,卡车,紧急（去医院）,10米,50km/h
17778,雨天,夜晚,湿滑,老人,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
17780,雨天,夜晚,湿滑,老人,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,25km/h
17792,雨天,夜晚,湿滑,老人,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
17793,雨天,夜晚,湿滑,老人,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
17801,雨天,夜晚,湿滑,老人,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
17821,雨天,夜晚,湿滑,老人,四处张望,停留,普通汽车,紧急（去医院）,10米,25km/h
17833,雨天,夜晚,湿滑,老人,四处张望,停留,卡车,紧急（去医院）,10米,25km/h
17834,雨天,夜晚,湿滑,老人,四处张望,停留,卡车,紧急（去医院）,50米,25km/h
17838,雨天,夜晚,湿滑,老人,四处张望,停留,卡车,紧急（去医院）,100米,50km/h
17841,雨天,夜晚,湿滑,老人,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
17855,雨天,夜晚,湿滑,老人,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
17884,雨天,夜晚,湿滑,老人,四处张望,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
17930,雨天,夜晚,湿滑,老人,四处张望,不走向人行道,普通汽车,紧急（去医院）,50米,25km/h
17931,雨天,夜晚,湿滑,老人,四处张望,不走向人行道,普通汽车,紧急（去医院）,100米,25km/h
17937,雨天,夜晚,湿滑,老人,四处张望,不走向人行道,应急车辆,紧急（去医院）,100米,25km/h
17969,雨天,夜晚,湿滑,老人,四处张望,不走向人行道,普通汽车,无特别需求,50米,50km/h
17971,雨天,夜晚,湿滑,老人,四处张望,不走向人行道,应急车辆,无特别需求,10米,25km/h
17992,雨天,夜晚,湿滑,警察,看手机,停留,应急车辆,紧急（去医院）,10米,50km/h
18005,雨天,夜晚,湿滑,警察,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
18007,雨天,夜晚,湿滑,警察,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
18021,雨天,夜晚,湿滑,警察,看手机,停留,普通汽车,无特别需求,100米,25km/h
18039,雨天,夜晚,湿滑,警察,看手机,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
18053,雨天,夜晚,湿滑,警察,看手机,走向人行道,卡车,紧急（去医院）,50米,50km/h
18058,雨天,夜晚,湿滑,警察,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
18067,雨天,夜晚,湿滑,警察,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
18120,雨天,夜晚,湿滑,警察,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
18130,雨天,夜晚,湿滑,警察,看手机,不走向人行道,普通汽车,无特别需求,10米,50km/h
18141,雨天,夜晚,湿滑,警察,看手机,不走向人行道,卡车,无特别需求,100米,25km/h
18172,雨天,夜晚,湿滑,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
18173,雨天,夜晚,湿滑,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
18184,雨天,夜晚,湿滑,警察,与人交谈,停留,普通汽车,无特别需求,10米,50km/h
18203,雨天,夜晚,湿滑,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
18208,雨天,夜晚,湿滑,警察,与人交谈,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
18218,雨天,夜晚,湿滑,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
18236,雨天,夜晚,湿滑,警察,与人交谈,走向人行道,普通汽车,无特别需求,50米,25km/h
18243,雨天,夜晚,湿滑,警察,与人交谈,走向人行道,应急车辆,无特别需求,100米,25km/h
18267,雨天,夜晚,湿滑,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,25km/h
18271,雨天,夜晚,湿滑,警察,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
18328,雨天,夜晚,湿滑,警察,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
18333,雨天,夜晚,湿滑,警察,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
18354,雨天,夜晚,湿滑,警察,四处张望,停留,应急车辆,无特别需求,100米,50km/h
18357,雨天,夜晚,湿滑,警察,四处张望,停留,卡车,无特别需求,100米,25km/h
18362,雨天,夜晚,湿滑,警察,四处张望,走向人行道,普通汽车,紧急（去医院）,50米,25km/h
18381,雨天,夜晚,湿滑,警察,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
18389,雨天,夜晚,湿滑,警察,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
18393,雨天,夜晚,湿滑,警察,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
18408,雨天,夜晚,湿滑,警察,四处张望,走向人行道,应急车辆,无特别需求,100米,50km/h
18424,雨天,夜晚,湿滑,警察,四处张望,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
18443,雨天,夜晚,湿滑,警察,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
18467,雨天,夜晚,湿滑,警察,四处张望,不走向人行道,卡车,无特别需求,50米,50km/h
18482,雨天,夜晚,湿滑,孕妇,看手机,停留,卡车,紧急（去医院）,50米,25km/h
18505,雨天,夜晚,湿滑,孕妇,看手机,停留,普通汽车,无特别需求,10米,25km/h
18515,雨天,夜晚,湿滑,孕妇,看手机,停留,应急车辆,无特别需求,50米,50km/h
18531,雨天,夜晚,湿滑,孕妇,看手机,走向人行道,应急车辆,紧急（去医院）,100米,25km/h
18548,雨天,夜晚,湿滑,孕妇,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
18567,雨天,夜晚,湿滑,孕妇,看手机,走向人行道,应急车辆,无特别需求,100米,25km/h
18611,雨天,夜晚,湿滑,孕妇,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
18631,雨天,夜晚,湿滑,孕妇,与人交谈,停留,普通汽车,紧急（去医院）,10米,25km/h
18649,雨天,夜晚,湿滑,孕妇,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
18657,雨天,夜晚,湿滑,孕妇,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
18672,雨天,夜晚,湿滑,孕妇,与人交谈,停留,普通汽车,无特别需求,100米,50km/h
18673,雨天,夜晚,湿滑,孕妇,与人交谈,停留,应急车辆,无特别需求,10米,25km/h
18688,雨天,夜晚,湿滑,孕妇,与人交谈,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
18689,雨天,夜晚,湿滑,孕妇,与人交谈,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
18696,雨天,夜晚,湿滑,孕妇,与人交谈,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
18707,雨天,夜晚,湿滑,孕妇,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
18719,雨天,夜晚,湿滑,孕妇,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
18751,雨天,夜晚,湿滑,孕妇,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,25km/h
18753,雨天,夜晚,湿滑,孕妇,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,25km/h
18754,雨天,夜晚,湿滑,孕妇,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,50km/h
18782,雨天,夜晚,湿滑,孕妇,与人交谈,不走向人行道,应急车辆,无特别需求,50米,25km/h
18800,雨天,夜晚,湿滑,孕妇,四处张望,停留,应急车辆,紧急（去医院）,50米,25km/h
18803,雨天,夜晚,湿滑,孕妇,四处张望,停留,应急车辆,紧急（去医院）,50米,50km/h
18826,雨天,夜晚,湿滑,孕妇,四处张望,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
18842,雨天,夜晚,湿滑,孕妇,四处张望,停留,卡车,无特别需求,50米,25km/h
18854,雨天,夜晚,湿滑,孕妇,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
18856,雨天,夜晚,湿滑,孕妇,四处张望,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
18859,雨天,夜晚,湿滑,孕妇,四处张望,走向人行道,卡车,紧急（去医院）,10米,25km/h
18860,雨天,夜晚,湿滑,孕妇,四处张望,走向人行道,卡车,紧急（去医院）,50米,25km/h
18866,雨天,夜晚,湿滑,孕妇,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
18917,雨天,夜晚,湿滑,孕妇,四处张望,不走向人行道,卡车,紧急（去医院）,50米,50km/h
18937,雨天,夜晚,湿滑,孕妇,四处张望,不走向人行道,普通汽车,无特别需求,10米,25km/h
18940,雨天,夜晚,湿滑,孕妇,四处张望,不走向人行道,普通汽车,无特别需求,10米,50km/h
18961,雨天,夜晚,湿滑,大学生,看手机,停留,应急车辆,紧急（去医院）,10米,25km/h
18967,雨天,夜晚,湿滑,大学生,看手机,停留,卡车,紧急（去医院）,10米,25km/h
18970,雨天,夜晚,湿滑,大学生,看手机,停留,卡车,紧急（去医院）,10米,50km/h
18983,雨天,夜晚,湿滑,大学生,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
19010,雨天,夜晚,湿滑,大学生,看手机,走向人行道,普通汽车,紧急（去医院）,50米,25km/h
19011,雨天,夜晚,湿滑,大学生,看手机,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
19070,雨天,夜晚,湿滑,大学生,看手机,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
19090,雨天,夜晚,湿滑,大学生,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
19106,雨天,夜晚,湿滑,大学生,看手机,不走向人行道,应急车辆,无特别需求,50米,25km/h
19114,雨天,夜晚,湿滑,大学生,看手机,不走向人行道,卡车,无特别需求,10米,50km/h
19122,雨天,夜晚,湿滑,大学生,与人交谈,停留,普通汽车,紧急（去医院）,100米,50km/h
19126,雨天,夜晚,湿滑,大学生,与人交谈,停留,应急车辆,紧急（去医院）,10米,50km/h
19166,雨天,夜晚,湿滑,大学生,与人交谈,停留,卡车,无特别需求,50米,25km/h
19173,雨天,夜晚,湿滑,大学生,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
19190,雨天,夜晚,湿滑,大学生,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
19212,雨天,夜晚,湿滑,大学生,与人交谈,走向人行道,普通汽车,无特别需求,100米,50km/h
19214,雨天,夜晚,湿滑,大学生,与人交谈,走向人行道,应急车辆,无特别需求,50米,25km/h
19234,雨天,夜晚,湿滑,大学生,与人交谈,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
19258,雨天,夜晚,湿滑,大学生,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
19267,雨天,夜晚,湿滑,大学生,与人交谈,不走向人行道,应急车辆,无特别需求,10米,25km/h
19274,雨天,夜晚,湿滑,大学生,与人交谈,不走向人行道,卡车,无特别需求,50米,25km/h
19275,雨天,夜晚,湿滑,大学生,与人交谈,不走向人行道,卡车,无特别需求,100米,25km/h
19295,雨天,夜晚,湿滑,大学生,四处张望,停留,卡车,紧急（去医院）,50米,50km/h
19327,雨天,夜晚,湿滑,大学生,四处张望,停留,卡车,无特别需求,10米,25km/h
19330,雨天,夜晚,湿滑,大学生,四处张望,停留,卡车,无特别需求,10米,50km/h
19349,雨天,夜晚,湿滑,大学生,四处张望,走向人行道,卡车,紧急（去医院）,50米,50km/h
19360,雨天,夜晚,湿滑,大学生,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
19406,雨天,夜晚,湿滑,大学生,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
19413,雨天,夜晚,湿滑,大学生,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
19416,雨天,夜晚,湿滑,大学生,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
19434,雨天,夜晚,湿滑,大学生,四处张望,不走向人行道,应急车辆,无特别需求,100米,50km/h
19439,雨天,夜晚,湿滑,大学生,四处张望,不走向人行道,卡车,无特别需求,50米,50km/h
