id,weather,time,road_condition,pedestrian_type,pedestrian_behavior,pedestiran_action,ego_role,occupant_requirement,distance to pedestrian,ego_vehicle_speed
17931,rainy,night,wet,elderly,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),100m,25km/h
17937,rainy,night,wet,elderly,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,25km/h
17969,rainy,night,wet,elderly,looking around,moving orientation not towards crosswalk,normal car,none,50m,50km/h
17971,rainy,night,wet,elderly,looking around,moving orientation not towards crosswalk,emergency vehicle,none,10m,25km/h
17992,rainy,night,wet,police,watching phone,stop,emergency vehicle,urgent (to hospital),10m,50km/h
18005,rainy,night,wet,police,watching phone,stop,normal car,hurry (commute or flight),50m,50km/h
18007,rainy,night,wet,police,watching phone,stop,emergency vehicle,hurry (commute or flight),10m,25km/h
18021,rainy,night,wet,police,watching phone,stop,normal car,none,100m,25km/h
18039,rainy,night,wet,police,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,25km/h
18053,rainy,night,wet,police,watching phone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,50km/h
18058,rainy,night,wet,police,watching phone,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,50km/h
18067,rainy,night,wet,police,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),10m,25km/h
18120,rainy,night,wet,police,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
18130,rainy,night,wet,police,watching phone,moving orientation not towards crosswalk,normal car,none,10m,50km/h
18141,rainy,night,wet,police,watching phone,moving orientation not towards crosswalk,truck,none,100m,25km/h
18172,rainy,night,wet,police,talking to someone,stop,emergency vehicle,hurry (commute or flight),10m,50km/h
18173,rainy,night,wet,police,talking to someone,stop,emergency vehicle,hurry (commute or flight),50m,50km/h
18184,rainy,night,wet,police,talking to someone,stop,normal car,none,10m,50km/h
18203,rainy,night,wet,police,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,50km/h
18208,rainy,night,wet,police,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
18218,rainy,night,wet,police,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
18236,rainy,night,wet,police,talking to someone,moving orientation towards crosswalk,normal car,none,50m,25km/h
18243,rainy,night,wet,police,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,100m,25km/h
18267,rainy,night,wet,police,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),100m,25km/h
18271,rainy,night,wet,police,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),10m,25km/h
18328,rainy,night,wet,police,looking around,stop,normal car,hurry (commute or flight),10m,50km/h
18333,rainy,night,wet,police,looking around,stop,emergency vehicle,hurry (commute or flight),100m,25km/h
18354,rainy,night,wet,police,looking around,stop,emergency vehicle,none,100m,50km/h
18357,rainy,night,wet,police,looking around,stop,truck,none,100m,25km/h
18362,rainy,night,wet,police,looking around,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,25km/h
18381,rainy,night,wet,police,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
18389,rainy,night,wet,police,looking around,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
18393,rainy,night,wet,police,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,25km/h
18408,rainy,night,wet,police,looking around,moving orientation towards crosswalk,emergency vehicle,none,100m,50km/h
18424,rainy,night,wet,police,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
18443,rainy,night,wet,police,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
18467,rainy,night,wet,police,looking around,moving orientation not towards crosswalk,truck,none,50m,50km/h
18482,rainy,night,wet,pregnant,watching phone,stop,truck,urgent (to hospital),50m,25km/h
18505,rainy,night,wet,pregnant,watching phone,stop,normal car,none,10m,25km/h
18515,rainy,night,wet,pregnant,watching phone,stop,emergency vehicle,none,50m,50km/h
18531,rainy,night,wet,pregnant,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,25km/h
18548,rainy,night,wet,pregnant,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
18567,rainy,night,wet,pregnant,watching phone,moving orientation towards crosswalk,emergency vehicle,none,100m,25km/h
18611,rainy,night,wet,pregnant,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,50km/h
18631,rainy,night,wet,pregnant,talking to someone,stop,normal car,urgent (to hospital),10m,25km/h
18649,rainy,night,wet,pregnant,talking to someone,stop,normal car,hurry (commute or flight),10m,25km/h
18657,rainy,night,wet,pregnant,talking to someone,stop,emergency vehicle,hurry (commute or flight),100m,25km/h
18672,rainy,night,wet,pregnant,talking to someone,stop,normal car,none,100m,50km/h
18673,rainy,night,wet,pregnant,talking to someone,stop,emergency vehicle,none,10m,25km/h
18688,rainy,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,50km/h
18689,rainy,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,50km/h
18696,rainy,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
18707,rainy,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
18719,rainy,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),50m,50km/h
18751,rainy,night,wet,pregnant,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,25km/h
18753,rainy,night,wet,pregnant,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),100m,25km/h
18754,rainy,night,wet,pregnant,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,50km/h
18782,rainy,night,wet,pregnant,talking to someone,moving orientation not towards crosswalk,emergency vehicle,none,50m,25km/h
18800,rainy,night,wet,pregnant,looking around,stop,emergency vehicle,urgent (to hospital),50m,25km/h
18803,rainy,night,wet,pregnant,looking around,stop,emergency vehicle,urgent (to hospital),50m,50km/h
18826,rainy,night,wet,pregnant,looking around,stop,truck,hurry (commute or flight),10m,50km/h
18842,rainy,night,wet,pregnant,looking around,stop,truck,none,50m,25km/h
18854,rainy,night,wet,pregnant,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
18856,rainy,night,wet,pregnant,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
18859,rainy,night,wet,pregnant,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),10m,25km/h
18860,rainy,night,wet,pregnant,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),50m,25km/h
18866,rainy,night,wet,pregnant,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
18917,rainy,night,wet,pregnant,looking around,moving orientation not towards crosswalk,truck,urgent (to hospital),50m,50km/h
18937,rainy,night,wet,pregnant,looking around,moving orientation not towards crosswalk,normal car,none,10m,25km/h
18940,rainy,night,wet,pregnant,looking around,moving orientation not towards crosswalk,normal car,none,10m,50km/h
18961,rainy,night,wet,college student,watching phone,stop,emergency vehicle,urgent (to hospital),10m,25km/h
18967,rainy,night,wet,college student,watching phone,stop,truck,urgent (to hospital),10m,25km/h
18970,rainy,night,wet,college student,watching phone,stop,truck,urgent (to hospital),10m,50km/h
18983,rainy,night,wet,college student,watching phone,stop,emergency vehicle,hurry (commute or flight),50m,50km/h
19010,rainy,night,wet,college student,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,25km/h
19011,rainy,night,wet,college student,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,25km/h
19070,rainy,night,wet,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
19090,rainy,night,wet,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),10m,50km/h
19106,rainy,night,wet,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,50m,25km/h
19114,rainy,night,wet,college student,watching phone,moving orientation not towards crosswalk,truck,none,10m,50km/h
19122,rainy,night,wet,college student,talking to someone,stop,normal car,urgent (to hospital),100m,50km/h
19126,rainy,night,wet,college student,talking to someone,stop,emergency vehicle,urgent (to hospital),10m,50km/h
19166,rainy,night,wet,college student,talking to someone,stop,truck,none,50m,25km/h
19173,rainy,night,wet,college student,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,25km/h
19190,rainy,night,wet,college student,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
19212,rainy,night,wet,college student,talking to someone,moving orientation towards crosswalk,normal car,none,100m,50km/h
19214,rainy,night,wet,college student,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,50m,25km/h
19234,rainy,night,wet,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
19258,rainy,night,wet,college student,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,50km/h
19267,rainy,night,wet,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,none,10m,25km/h
19274,rainy,night,wet,college student,talking to someone,moving orientation not towards crosswalk,truck,none,50m,25km/h
19275,rainy,night,wet,college student,talking to someone,moving orientation not towards crosswalk,truck,none,100m,25km/h
19295,rainy,night,wet,college student,looking around,stop,truck,urgent (to hospital),50m,50km/h
19327,rainy,night,wet,college student,looking around,stop,truck,none,10m,25km/h
19330,rainy,night,wet,college student,looking around,stop,truck,none,10m,50km/h
19349,rainy,night,wet,college student,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),50m,50km/h
19360,rainy,night,wet,college student,looking around,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,50km/h
19406,rainy,night,wet,college student,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
19413,rainy,night,wet,college student,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
19416,rainy,night,wet,college student,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
19434,rainy,night,wet,college student,looking around,moving orientation not towards crosswalk,emergency vehicle,none,100m,50km/h
19439,rainy,night,wet,college student,looking around,moving orientation not towards crosswalk,truck,none,50m,50km/h
