id,Météo,Moment de la journée,État de la route,Type de piéton,Comportement du piéton,Action du piéton,Rôle du véhicule ego,Besoin du passager,Distance au piéton,Vitesse du véhicule ego
6518,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,voiture normale,aucun,50m,25km/h
6519,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,voiture normale,aucun,100m,25km/h
6520,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,voiture normale,aucun,10m,50km/h
6521,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,voiture normale,aucun,50m,50km/h
6522,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,voiture normale,aucun,100m,50km/h
6523,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,10m,25km/h
6524,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,50m,25km/h
6525,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,100m,25km/h
6526,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,10m,50km/h
6527,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,50m,50km/h
6528,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,100m,50km/h
6529,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,camion,aucun,10m,25km/h
6530,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,camion,aucun,50m,25km/h
6531,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,camion,aucun,100m,25km/h
6532,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,camion,aucun,10m,50km/h
6533,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,camion,aucun,50m,50km/h
6534,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,s’arrêter,camion,aucun,100m,50km/h
6535,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,25km/h
6536,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,25km/h
6537,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
6538,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
6539,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
6540,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
6541,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
6542,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
6543,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
6544,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
6545,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
6546,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
6547,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),10m,25km/h
6548,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,25km/h
6549,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),100m,25km/h
6550,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),10m,50km/h
6551,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,50km/h
6552,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),100m,50km/h
6553,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,25km/h
6554,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
6555,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
6556,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
6557,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),50m,50km/h
6558,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),100m,50km/h
6559,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
6560,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
6561,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
6562,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
6563,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
6564,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
6565,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),10m,25km/h
6566,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),50m,25km/h
6567,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,25km/h
6568,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),10m,50km/h
6569,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),50m,50km/h
6570,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,50km/h
6571,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,10m,25km/h
6572,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,50m,25km/h
6573,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,100m,25km/h
6574,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,10m,50km/h
6575,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,50m,50km/h
6576,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,aucun,100m,50km/h
6577,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,25km/h
6578,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,25km/h
6579,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,25km/h
6580,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,50km/h
6581,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,50km/h
6582,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,50km/h
6583,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,10m,25km/h
6584,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,50m,25km/h
6585,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,100m,25km/h
6586,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,10m,50km/h
6587,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,50m,50km/h
6588,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,100m,50km/h
6589,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),10m,25km/h
6590,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),50m,25km/h
6591,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
6592,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
6593,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
6594,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
6595,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
6596,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
6597,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
6598,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
6599,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
6600,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
6601,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,25km/h
6602,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),50m,25km/h
6603,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),100m,25km/h
6604,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),10m,50km/h
6605,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),50m,50km/h
6606,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),100m,50km/h
6607,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),10m,25km/h
6608,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),50m,25km/h
6609,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
6610,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),10m,50km/h
6611,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),50m,50km/h
6612,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),100m,50km/h
6613,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
6614,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
6615,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
6616,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
6617,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
6618,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
6619,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,25km/h
6620,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),50m,25km/h
6621,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,25km/h
6622,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,50km/h
6623,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),50m,50km/h
6624,ensoleillé,nuit,sec,femme enceinte,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,50km/h
