id,Météo,Moment de la journée,État de la route,Type de piéton,Comportement du piéton,Action du piéton,Rôle du véhicule ego,Besoin du passager,Distance au piéton,Vitesse du véhicule ego
7095,ensoleillé,nuit,sec,étudiant universitaire,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
7133,ensoleillé,nuit,sec,étudiant universitaire,regarde autour,s’arrêter,voiture normale,urgence (vers hôpital),50m,50km/h
7158,ensoleillé,nuit,sec,étudiant universitaire,regarde autour,s’arrêter,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
7162,ensoleillé,nuit,sec,étudiant universitaire,regarde autour,s’arrêter,camion,pressé (travail ou vol),10m,50km/h
7200,ensoleillé,nuit,sec,étudiant universitaire,regarde autour,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),100m,50km/h
7216,ensoleillé,nuit,sec,étudiant universitaire,regarde autour,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),10m,50km/h
7225,ensoleillé,nuit,sec,étudiant universitaire,regarde autour,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,25km/h
7269,ensoleillé,nuit,sec,étudiant universitaire,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,25km/h
7285,ensoleillé,nuit,sec,étudiant universitaire,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,10m,25km/h
7294,ensoleillé,nuit,mouillé,enfant,regarde son téléphone,s’arrêter,voiture normale,urgence (vers hôpital),10m,50km/h
7304,ensoleillé,nuit,mouillé,enfant,regarde son téléphone,s’arrêter,camion,urgence (vers hôpital),50m,25km/h
7322,ensoleillé,nuit,mouillé,enfant,regarde son téléphone,s’arrêter,camion,pressé (travail ou vol),50m,25km/h
7325,ensoleillé,nuit,mouillé,enfant,regarde son téléphone,s’arrêter,camion,pressé (travail ou vol),50m,50km/h
7361,ensoleillé,nuit,mouillé,enfant,regarde son téléphone,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),50m,50km/h
7376,ensoleillé,nuit,mouillé,enfant,regarde son téléphone,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),50m,25km/h
7396,ensoleillé,nuit,mouillé,enfant,regarde son téléphone,se déplacer en direction du passage piéton,camion,aucun,10m,50km/h
7435,ensoleillé,nuit,mouillé,enfant,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,25km/h
7443,ensoleillé,nuit,mouillé,enfant,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,100m,25km/h
7460,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
7464,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
7475,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),50m,50km/h
7477,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
7478,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
7500,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,s’arrêter,véhicule d'urgence,aucun,100m,50km/h
7509,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
7512,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
7514,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
7516,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
7519,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),10m,25km/h
7536,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
7552,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,50km/h
7556,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,50m,25km/h
7559,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer en direction du passage piéton,camion,aucun,50m,50km/h
7563,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,25km/h
7568,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
7571,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
7589,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
7593,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,25km/h
7604,ensoleillé,nuit,mouillé,enfant,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,aucun,50m,25km/h
7624,ensoleillé,nuit,mouillé,enfant,regarde autour,s’arrêter,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
7639,ensoleillé,nuit,mouillé,enfant,regarde autour,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,25km/h
7663,ensoleillé,nuit,mouillé,enfant,regarde autour,s’arrêter,camion,aucun,10m,25km/h
7664,ensoleillé,nuit,mouillé,enfant,regarde autour,s’arrêter,camion,aucun,50m,25km/h
7673,ensoleillé,nuit,mouillé,enfant,regarde autour,se déplacer en direction du passage piéton,voiture normale,urgence (vers hôpital),50m,50km/h
7683,ensoleillé,nuit,mouillé,enfant,regarde autour,se déplacer en direction du passage piéton,camion,urgence (vers hôpital),100m,25km/h
7692,ensoleillé,nuit,mouillé,enfant,regarde autour,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),100m,50km/h
7720,ensoleillé,nuit,mouillé,enfant,regarde autour,se déplacer en direction du passage piéton,camion,aucun,10m,50km/h
7722,ensoleillé,nuit,mouillé,enfant,regarde autour,se déplacer en direction du passage piéton,camion,aucun,100m,50km/h
7726,ensoleillé,nuit,mouillé,enfant,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
7730,ensoleillé,nuit,mouillé,enfant,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
7732,ensoleillé,nuit,mouillé,enfant,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
7745,ensoleillé,nuit,mouillé,enfant,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,pressé (travail ou vol),50m,50km/h
7780,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,s’arrêter,voiture normale,urgence (vers hôpital),10m,50km/h
7781,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,s’arrêter,voiture normale,urgence (vers hôpital),50m,50km/h
7782,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,s’arrêter,voiture normale,urgence (vers hôpital),100m,50km/h
7807,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,s’arrêter,camion,pressé (travail ou vol),10m,25km/h
7811,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,s’arrêter,camion,pressé (travail ou vol),50m,50km/h
7817,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,s’arrêter,voiture normale,aucun,50m,50km/h
7829,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,s’arrêter,camion,aucun,50m,50km/h
7859,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
7882,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,se déplacer en direction du passage piéton,camion,aucun,10m,50km/h
7898,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,urgence (vers hôpital),50m,25km/h
7920,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),100m,50km/h
7923,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,100m,25km/h
7933,ensoleillé,nuit,mouillé,personne âgée,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,10m,25km/h
7945,ensoleillé,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),10m,25km/h
7946,ensoleillé,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
7950,ensoleillé,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
7970,ensoleillé,nuit,mouillé,personne âgée,parle à quelqu'un,s’arrêter,camion,pressé (travail ou vol),50m,25km/h
8019,ensoleillé,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,25km/h
8055,ensoleillé,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
8057,ensoleillé,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,50km/h
8086,ensoleillé,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,50km/h
8088,ensoleillé,nuit,mouillé,personne âgée,parle à quelqu'un,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,100m,50km/h
8138,ensoleillé,nuit,mouillé,personne âgée,regarde autour,s’arrêter,voiture normale,aucun,50m,25km/h
8139,ensoleillé,nuit,mouillé,personne âgée,regarde autour,s’arrêter,voiture normale,aucun,100m,25km/h
8141,ensoleillé,nuit,mouillé,personne âgée,regarde autour,s’arrêter,voiture normale,aucun,50m,50km/h
8143,ensoleillé,nuit,mouillé,personne âgée,regarde autour,s’arrêter,véhicule d'urgence,aucun,10m,25km/h
8146,ensoleillé,nuit,mouillé,personne âgée,regarde autour,s’arrêter,véhicule d'urgence,aucun,10m,50km/h
8154,ensoleillé,nuit,mouillé,personne âgée,regarde autour,s’arrêter,camion,aucun,100m,50km/h
8193,ensoleillé,nuit,mouillé,personne âgée,regarde autour,se déplacer en direction du passage piéton,voiture normale,aucun,100m,25km/h
8201,ensoleillé,nuit,mouillé,personne âgée,regarde autour,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,50m,50km/h
8212,ensoleillé,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),10m,50km/h
8214,ensoleillé,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,urgence (vers hôpital),100m,50km/h
8238,ensoleillé,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
8239,ensoleillé,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,25km/h
8248,ensoleillé,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,10m,50km/h
8261,ensoleillé,nuit,mouillé,personne âgée,regarde autour,se déplacer dans une direction autre que celle du passage piéton,camion,aucun,50m,50km/h
8271,ensoleillé,nuit,mouillé,policier,regarde son téléphone,s’arrêter,véhicule d'urgence,urgence (vers hôpital),100m,25km/h
8272,ensoleillé,nuit,mouillé,policier,regarde son téléphone,s’arrêter,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
8281,ensoleillé,nuit,mouillé,policier,regarde son téléphone,s’arrêter,voiture normale,pressé (travail ou vol),10m,25km/h
8305,ensoleillé,nuit,mouillé,policier,regarde son téléphone,s’arrêter,véhicule d'urgence,aucun,10m,25km/h
8324,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
8328,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),100m,50km/h
8337,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,voiture normale,pressé (travail ou vol),100m,25km/h
8349,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,camion,pressé (travail ou vol),100m,25km/h
8361,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,100m,25km/h
8362,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer en direction du passage piéton,véhicule d'urgence,aucun,10m,50km/h
8378,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,urgence (vers hôpital),50m,25km/h
8396,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,véhicule d'urgence,pressé (travail ou vol),50m,25km/h
8404,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),10m,50km/h
8405,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,camion,pressé (travail ou vol),50m,50km/h
8411,ensoleillé,nuit,mouillé,policier,regarde son téléphone,se déplacer dans une direction autre que celle du passage piéton,voiture normale,aucun,50m,50km/h
8427,ensoleillé,nuit,mouillé,policier,parle à quelqu'un,s’arrêter,voiture normale,urgence (vers hôpital),100m,25km/h
8438,ensoleillé,nuit,mouillé,policier,parle à quelqu'un,s’arrêter,camion,urgence (vers hôpital),50m,25km/h
8444,ensoleillé,nuit,mouillé,policier,parle à quelqu'un,s’arrêter,voiture normale,pressé (travail ou vol),50m,25km/h
8452,ensoleillé,nuit,mouillé,policier,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),10m,50km/h
8453,ensoleillé,nuit,mouillé,policier,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),50m,50km/h
8454,ensoleillé,nuit,mouillé,policier,parle à quelqu'un,s’arrêter,véhicule d'urgence,pressé (travail ou vol),100m,50km/h
8488,ensoleillé,nuit,mouillé,policier,parle à quelqu'un,se déplacer en direction du passage piéton,véhicule d'urgence,urgence (vers hôpital),10m,50km/h
