id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
19897,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,urgent (to hospital),none
19906,rainy,night,wet,50m,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
19908,rainy,night,wet,50m,children,right of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
19925,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
19927,rainy,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
19949,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,none,normal car
19950,rainy,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,none,normal car
19955,rainy,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
19957,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,none
19965,rainy,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
19967,rainy,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
19979,rainy,night,wet,50m,children,middle of the lane,50m,50km/h,truck,none,emergency vehicle
19990,rainy,night,wet,50m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
19992,rainy,night,wet,50m,children,right of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
19993,rainy,night,wet,50m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
19995,rainy,night,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
20030,rainy,night,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
20034,rainy,night,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
20049,rainy,night,wet,50m,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
20071,rainy,night,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,none,normal car
20072,rainy,night,wet,50m,children,right of the lane,100m,50km/h,emergency vehicle,none,normal car
20080,rainy,night,wet,50m,children,right of the lane,100m,50km/h,truck,none,none
20091,rainy,night,wet,20m,children,middle of the lane,10m,25km/h,normal car,urgent (to hospital),none
20095,rainy,night,wet,20m,children,middle of the lane,10m,25km/h,normal car,urgent (to hospital),normal car
20112,rainy,night,wet,20m,children,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
20141,rainy,night,wet,20m,adult,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),normal car
20155,rainy,night,wet,20m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
20161,rainy,night,wet,20m,adult,middle of the lane,10m,25km/h,normal car,none,none
20163,rainy,night,wet,20m,children,middle of the lane,10m,25km/h,normal car,none,none
20227,rainy,night,wet,20m,children,middle of the lane,50m,25km/h,truck,urgent (to hospital),normal car
20231,rainy,night,wet,20m,children,middle of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
20234,rainy,night,wet,20m,adult,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
20236,rainy,night,wet,20m,children,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
20237,rainy,night,wet,20m,adult,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),normal car
20245,rainy,night,wet,20m,adult,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),none
20257,rainy,night,wet,20m,adult,middle of the lane,50m,25km/h,truck,hurry (commute or flight),none
20263,rainy,night,wet,20m,children,middle of the lane,50m,25km/h,truck,hurry (commute or flight),normal car
20303,rainy,night,wet,20m,children,middle of the lane,50m,25km/h,truck,none,emergency vehicle
20312,rainy,night,wet,20m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
20313,rainy,night,wet,20m,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
20324,rainy,night,wet,20m,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
20325,rainy,night,wet,20m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
20329,rainy,night,wet,20m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),none
20347,rainy,night,wet,20m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
20359,rainy,night,wet,20m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
20379,rainy,night,wet,20m,children,middle of the lane,100m,25km/h,normal car,none,none
20382,rainy,night,wet,20m,adult,right of the lane,100m,25km/h,normal car,none,normal car
20386,rainy,night,wet,20m,adult,right of the lane,100m,25km/h,normal car,none,emergency vehicle
20401,rainy,night,wet,20m,adult,middle of the lane,100m,25km/h,truck,none,none
20409,rainy,night,wet,20m,adult,middle of the lane,100m,25km/h,truck,none,emergency vehicle
20414,rainy,night,wet,20m,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),none
20442,rainy,night,wet,20m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),normal car
20443,rainy,night,wet,20m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
20445,rainy,night,wet,20m,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
20501,rainy,night,wet,20m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,normal car
20505,rainy,night,wet,20m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
20550,rainy,night,wet,20m,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),normal car
20558,rainy,night,wet,20m,adult,right of the lane,50m,50km/h,normal car,hurry (commute or flight),none
20576,rainy,night,wet,20m,children,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
20581,rainy,night,wet,20m,adult,middle of the lane,50m,50km/h,truck,hurry (commute or flight),none
20588,rainy,night,wet,20m,children,right of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
20676,rainy,night,wet,20m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
20683,rainy,night,wet,20m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
20708,rainy,night,wet,20m,children,right of the lane,100m,50km/h,normal car,none,normal car
20728,rainy,night,wet,20m,children,right of the lane,100m,50km/h,truck,none,none
20730,rainy,night,wet,20m,adult,right of the lane,100m,50km/h,truck,none,normal car
