id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
3737,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
3738,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
3739,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
3740,sunny,day,wet,100m,children,right of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
3741,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
3742,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
3743,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
3744,sunny,day,wet,100m,children,right of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
3745,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,normal car,none,none
3746,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,normal car,none,none
3747,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,normal car,none,none
3748,sunny,day,wet,100m,children,right of the lane,50m,50km/h,normal car,none,none
3749,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,normal car,none,normal car
3750,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,normal car,none,normal car
3751,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,normal car,none,normal car
3752,sunny,day,wet,100m,children,right of the lane,50m,50km/h,normal car,none,normal car
3753,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
3754,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,normal car,none,emergency vehicle
3755,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
3756,sunny,day,wet,100m,children,right of the lane,50m,50km/h,normal car,none,emergency vehicle
3757,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,none
3758,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,emergency vehicle,none,none
3759,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,emergency vehicle,none,none
3760,sunny,day,wet,100m,children,right of the lane,50m,50km/h,emergency vehicle,none,none
3761,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,normal car
3762,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,emergency vehicle,none,normal car
3763,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,emergency vehicle,none,normal car
3764,sunny,day,wet,100m,children,right of the lane,50m,50km/h,emergency vehicle,none,normal car
3765,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
3766,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
3767,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
3768,sunny,day,wet,100m,children,right of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
3769,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,truck,none,none
3770,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,truck,none,none
3771,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,truck,none,none
3772,sunny,day,wet,100m,children,right of the lane,50m,50km/h,truck,none,none
3773,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,truck,none,normal car
3774,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,truck,none,normal car
3775,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,truck,none,normal car
3776,sunny,day,wet,100m,children,right of the lane,50m,50km/h,truck,none,normal car
3777,sunny,day,wet,100m,adult,middle of the lane,50m,50km/h,truck,none,emergency vehicle
3778,sunny,day,wet,100m,adult,right of the lane,50m,50km/h,truck,none,emergency vehicle
3779,sunny,day,wet,100m,children,middle of the lane,50m,50km/h,truck,none,emergency vehicle
3780,sunny,day,wet,100m,children,right of the lane,50m,50km/h,truck,none,emergency vehicle
3781,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),none
3782,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),none
3783,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,normal car,urgent (to hospital),none
3784,sunny,day,wet,100m,children,right of the lane,100m,50km/h,normal car,urgent (to hospital),none
3785,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
3786,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
3787,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
3788,sunny,day,wet,100m,children,right of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
3789,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
3790,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
3791,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
3792,sunny,day,wet,100m,children,right of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
3793,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
3794,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
3795,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
3796,sunny,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
3797,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
3798,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
3799,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
3800,sunny,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
3801,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
3802,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
3803,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
3804,sunny,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
3805,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,truck,urgent (to hospital),none
3806,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,truck,urgent (to hospital),none
3807,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),none
3808,sunny,day,wet,100m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),none
3809,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,truck,urgent (to hospital),normal car
3810,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,truck,urgent (to hospital),normal car
3811,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),normal car
3812,sunny,day,wet,100m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),normal car
3813,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
3814,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
3815,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
3816,sunny,day,wet,100m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
3817,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),none
3818,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
3819,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),none
3820,sunny,day,wet,100m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
3821,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
3822,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
3823,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
3824,sunny,day,wet,100m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
3825,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
3826,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
3827,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
3828,sunny,day,wet,100m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
3829,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
3830,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
3831,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
3832,sunny,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
3833,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
3834,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
3835,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
3836,sunny,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
3837,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
3838,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
3839,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
3840,sunny,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
3841,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),none
3842,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,truck,hurry (commute or flight),none
3843,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,truck,hurry (commute or flight),none
3844,sunny,day,wet,100m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),none
3845,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
3846,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
3847,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
3848,sunny,day,wet,100m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
3849,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
3850,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
3851,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
3852,sunny,day,wet,100m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
3853,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,none,none
3854,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,none,none
3855,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,normal car,none,none
3856,sunny,day,wet,100m,children,right of the lane,100m,50km/h,normal car,none,none
3857,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,none,normal car
3858,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,none,normal car
3859,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,normal car,none,normal car
3860,sunny,day,wet,100m,children,right of the lane,100m,50km/h,normal car,none,normal car
3861,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,none,emergency vehicle
3862,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,none,emergency vehicle
3863,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,normal car,none,emergency vehicle
3864,sunny,day,wet,100m,children,right of the lane,100m,50km/h,normal car,none,emergency vehicle
3865,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,none,none
3866,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,none,none
3867,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,none,none
3868,sunny,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,none,none
3869,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,none,normal car
3870,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,none,normal car
3871,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,none,normal car
3872,sunny,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,none,normal car
3873,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,none,emergency vehicle
3874,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,none,emergency vehicle
3875,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,none,emergency vehicle
3876,sunny,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,none,emergency vehicle
3877,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,truck,none,none
3878,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,truck,none,none
3879,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,truck,none,none
3880,sunny,day,wet,100m,children,right of the lane,100m,50km/h,truck,none,none
3881,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,truck,none,normal car
3882,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,truck,none,normal car
3883,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,truck,none,normal car
3884,sunny,day,wet,100m,children,right of the lane,100m,50km/h,truck,none,normal car
3885,sunny,day,wet,100m,adult,middle of the lane,100m,50km/h,truck,none,emergency vehicle
3886,sunny,day,wet,100m,adult,right of the lane,100m,50km/h,truck,none,emergency vehicle
3887,sunny,day,wet,100m,children,middle of the lane,100m,50km/h,truck,none,emergency vehicle
3888,sunny,day,wet,100m,children,right of the lane,100m,50km/h,truck,none,emergency vehicle
3889,sunny,day,wet,50m,adult,middle of the lane,10m,25km/h,normal car,urgent (to hospital),none
3890,sunny,day,wet,50m,adult,right of the lane,10m,25km/h,normal car,urgent (to hospital),none
3891,sunny,day,wet,50m,children,middle of the lane,10m,25km/h,normal car,urgent (to hospital),none
3892,sunny,day,wet,50m,children,right of the lane,10m,25km/h,normal car,urgent (to hospital),none
