id,天气,时间,路况,自行车前方空隙,骑车人类型,骑车人位置,与骑车人距离,本车速度,本车角色,乘客需求,后车类型
6734,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
6735,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
6736,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
6737,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
6738,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
6739,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
6740,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
6741,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
6742,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
6743,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
6744,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
6745,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
6746,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
6747,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
6748,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
6749,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
6750,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
6751,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
6752,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
6753,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
6754,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
6755,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
6756,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
6757,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
6758,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
6759,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
6760,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
6761,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
6762,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
6763,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
6764,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
6765,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
6766,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
6767,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
6768,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
6769,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,普通车辆,无特殊需求,无
6770,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,普通车辆,无特殊需求,无
6771,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,普通车辆,无特殊需求,无
6772,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,普通车辆,无特殊需求,无
6773,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,普通车辆,无特殊需求,普通车辆
6774,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,普通车辆,无特殊需求,普通车辆
6775,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,普通车辆,无特殊需求,普通车辆
6776,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,普通车辆,无特殊需求,普通车辆
6777,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,普通车辆,无特殊需求,应急车辆
6778,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,普通车辆,无特殊需求,应急车辆
6779,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,普通车辆,无特殊需求,应急车辆
6780,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,普通车辆,无特殊需求,应急车辆
6781,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,应急车辆,无特殊需求,无
6782,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,应急车辆,无特殊需求,无
6783,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,应急车辆,无特殊需求,无
6784,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,应急车辆,无特殊需求,无
6785,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,应急车辆,无特殊需求,普通车辆
6786,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,应急车辆,无特殊需求,普通车辆
6787,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,应急车辆,无特殊需求,普通车辆
6788,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,应急车辆,无特殊需求,普通车辆
6789,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,应急车辆,无特殊需求,应急车辆
6790,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,应急车辆,无特殊需求,应急车辆
6791,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,应急车辆,无特殊需求,应急车辆
6792,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,应急车辆,无特殊需求,应急车辆
6793,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,卡车,无特殊需求,无
6794,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,卡车,无特殊需求,无
6795,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,卡车,无特殊需求,无
6796,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,卡车,无特殊需求,无
6797,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,卡车,无特殊需求,普通车辆
6798,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,卡车,无特殊需求,普通车辆
6799,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,卡车,无特殊需求,普通车辆
6800,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,卡车,无特殊需求,普通车辆
6801,晴天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,卡车,无特殊需求,应急车辆
6802,晴天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,卡车,无特殊需求,应急车辆
6803,晴天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,卡车,无特殊需求,应急车辆
6804,晴天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,卡车,无特殊需求,应急车辆
6805,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,紧急（去医院）,无
6806,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,无
6807,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,普通车辆,紧急（去医院）,无
6808,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,无
6809,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,紧急（去医院）,普通车辆
6810,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,普通车辆
6811,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,普通车辆,紧急（去医院）,普通车辆
6812,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,普通车辆
6813,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
6814,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
6815,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
6816,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
6817,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,应急车辆,紧急（去医院）,无
6818,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,无
6819,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,应急车辆,紧急（去医院）,无
6820,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,无
6821,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
6822,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
6823,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
6824,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
6825,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,应急车辆,紧急（去医院）,应急车辆
6826,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,应急车辆
6827,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,应急车辆,紧急（去医院）,应急车辆
6828,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,应急车辆
6829,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,卡车,紧急（去医院）,无
6830,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,卡车,紧急（去医院）,无
6831,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,卡车,紧急（去医院）,无
6832,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,卡车,紧急（去医院）,无
6833,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,卡车,紧急（去医院）,普通车辆
6834,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,卡车,紧急（去医院）,普通车辆
6835,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,卡车,紧急（去医院）,普通车辆
6836,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,卡车,紧急（去医院）,普通车辆
6837,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,卡车,紧急（去医院）,应急车辆
6838,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,卡车,紧急（去医院）,应急车辆
6839,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,卡车,紧急（去医院）,应急车辆
6840,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,卡车,紧急（去医院）,应急车辆
6841,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
6842,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
6843,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
6844,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
6845,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
6846,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
6847,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
6848,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
6849,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
6850,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
6851,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
6852,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
6853,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
6854,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
6855,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
6856,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
6857,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
6858,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
6859,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
6860,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
6861,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
6862,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
6863,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
6864,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
6865,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
6866,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
6867,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
6868,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
6869,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
6870,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
6871,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
6872,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
6873,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
6874,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
6875,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
6876,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
6877,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,无
6878,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,无特殊需求,无
6879,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,无
6880,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,普通车辆,无特殊需求,无
6881,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,普通车辆
6882,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,无特殊需求,普通车辆
6883,晴天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,普通车辆
6884,晴天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,普通车辆,无特殊需求,普通车辆
6885,晴天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,应急车辆
6886,晴天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,无特殊需求,应急车辆
