id,Météo,Moment de la journée,État de la route,Espace devant le cycliste,Type de cycliste,Position du cycliste,Distance au cycliste,Vitesse du véhicule ego,Rôle du véhicule ego,Besoin du passager,Véhicule suiveur
2187,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
2188,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
2189,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
2190,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
2191,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
2192,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
2193,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
2194,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
2195,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
2196,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
2197,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
2198,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
2199,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
2200,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
2201,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
2202,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
2203,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
2204,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
2205,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
2206,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
2207,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
2208,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
2209,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
2210,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
2211,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
2212,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
2213,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
2214,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
2215,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
2216,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
2217,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
2218,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
2219,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
2220,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
2221,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
2222,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
2223,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
2224,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
2225,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
2226,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
2227,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
2228,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
2229,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
2230,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
2231,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
2232,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
2233,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,aucun
2234,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,aucun
2235,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,voiture normale,aucune,aucun
2236,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,aucun
2237,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,voiture normale
2238,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,voiture normale
2239,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,voiture normale,aucune,voiture normale
2240,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,voiture normale
2241,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
2242,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
2243,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
2244,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
2245,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
2246,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
2247,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
2248,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
2249,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
2250,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
2251,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
2252,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
2253,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
2254,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
2255,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
2256,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
2257,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,camion,aucune,aucun
2258,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,camion,aucune,aucun
2259,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,aucune,aucun
2260,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,aucune,aucun
2261,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,camion,aucune,voiture normale
2262,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,camion,aucune,voiture normale
2263,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,aucune,voiture normale
2264,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,aucune,voiture normale
2265,ensoleillé,jour,sec,20m,adulte,milieu de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
2266,ensoleillé,jour,sec,20m,adulte,droite de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
2267,ensoleillé,jour,sec,20m,enfant,milieu de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
2268,ensoleillé,jour,sec,20m,enfant,droite de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
2269,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
2270,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
2271,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
2272,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
2273,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
2274,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
2275,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
2276,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
2277,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
2278,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
2279,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
2280,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
2281,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
2282,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
2283,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
2284,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
2285,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
2286,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
2287,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
2288,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
2289,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
2290,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
2291,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
2292,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
2293,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
2294,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
2295,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
2296,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
2297,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
2298,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
2299,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
2300,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
2301,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
2302,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
2303,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
2304,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
2305,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
2306,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
2307,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
2308,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
2309,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
2310,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
2311,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
2312,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
2313,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
2314,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
2315,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
2316,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
2317,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
2318,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
2319,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
2320,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
2321,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
2322,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
2323,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
2324,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
2325,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
2326,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
2327,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
2328,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
2329,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
2330,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
2331,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
2332,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
2333,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),voiture normale
2334,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),voiture normale
2335,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),voiture normale
2336,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),voiture normale
2337,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
2338,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
2339,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
2340,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
2341,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,aucune,aucun
2342,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,voiture normale,aucune,aucun
2343,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,aucune,aucun
2344,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,voiture normale,aucune,aucun
2345,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,aucune,voiture normale
2346,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,voiture normale,aucune,voiture normale
2347,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,aucune,voiture normale
2348,ensoleillé,jour,sec,20m,enfant,droite de la voie,10m,50km/h,voiture normale,aucune,voiture normale
2349,ensoleillé,jour,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
2350,ensoleillé,jour,sec,20m,adulte,droite de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
2351,ensoleillé,jour,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
