id,天气,时间,路况,自行车前方空隙,骑车人类型,骑车人位置,与骑车人距离,本车速度,本车角色,乘客需求,后车类型
17050,雨天,夜晚,干燥,50米,成年人,车道右侧,50米,25km/h,应急车辆,无特殊需求,应急车辆
17066,雨天,夜晚,干燥,50米,成年人,车道右侧,100米,25km/h,普通车辆,紧急（去医院）,无
17107,雨天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
17108,雨天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
17109,雨天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
17111,雨天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
17116,雨天,夜晚,干燥,50米,儿童,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
17119,雨天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
17149,雨天,夜晚,干燥,50米,成年人,车道中间,100米,25km/h,应急车辆,无特殊需求,无
17167,雨天,夜晚,干燥,50米,儿童,车道中间,100米,25km/h,卡车,无特殊需求,普通车辆
17190,雨天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
17194,雨天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,应急车辆
17218,雨天,夜晚,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
17236,雨天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
17240,雨天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
17243,雨天,夜晚,干燥,50米,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
17249,雨天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,普通车辆
17257,雨天,夜晚,干燥,50米,成年人,车道中间,10米,50km/h,应急车辆,无特殊需求,无
17260,雨天,夜晚,干燥,50米,儿童,车道右侧,10米,50km/h,应急车辆,无特殊需求,无
17284,雨天,夜晚,干燥,50米,儿童,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,无
17306,雨天,夜晚,干燥,50米,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,无
17319,雨天,夜晚,干燥,50米,儿童,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
17343,雨天,夜晚,干燥,50米,儿童,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
17375,雨天,夜晚,干燥,50米,儿童,车道中间,50米,50km/h,应急车辆,无特殊需求,应急车辆
17409,雨天,夜晚,干燥,50米,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,应急车辆
17429,雨天,夜晚,干燥,50米,成年人,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
17434,雨天,夜晚,干燥,50米,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
17438,雨天,夜晚,干燥,50米,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
17456,雨天,夜晚,干燥,50米,儿童,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
17501,雨天,夜晚,干燥,20米,成年人,车道中间,10米,25km/h,普通车辆,紧急（去医院）,普通车辆
17510,雨天,夜晚,干燥,20米,成年人,车道右侧,10米,25km/h,应急车辆,紧急（去医院）,无
17528,雨天,夜晚,干燥,20米,儿童,车道右侧,10米,25km/h,卡车,紧急（去医院）,普通车辆
17545,雨天,夜晚,干燥,20米,成年人,车道中间,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
17555,雨天,夜晚,干燥,20米,儿童,车道中间,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
17559,雨天,夜晚,干燥,20米,儿童,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,无
17567,雨天,夜晚,干燥,20米,儿童,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
17568,雨天,夜晚,干燥,20米,儿童,车道右侧,10米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
17578,雨天,夜晚,干燥,20米,成年人,车道右侧,10米,25km/h,普通车辆,无特殊需求,应急车辆
17581,雨天,夜晚,干燥,20米,成年人,车道中间,10米,25km/h,应急车辆,无特殊需求,无
17591,雨天,夜晚,干燥,20米,儿童,车道中间,10米,25km/h,应急车辆,无特殊需求,应急车辆
17607,雨天,夜晚,干燥,20米,儿童,车道中间,50米,25km/h,普通车辆,紧急（去医院）,无
17608,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,25km/h,普通车辆,紧急（去医院）,无
17616,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,25km/h,普通车辆,紧急（去医院）,应急车辆
17647,雨天,夜晚,干燥,20米,儿童,车道中间,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
17663,雨天,夜晚,干燥,20米,儿童,车道中间,50米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
17678,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,25km/h,普通车辆,无特殊需求,无
17695,雨天,夜晚,干燥,20米,儿童,车道中间,50米,25km/h,应急车辆,无特殊需求,普通车辆
17696,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,25km/h,应急车辆,无特殊需求,普通车辆
17702,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,25km/h,卡车,无特殊需求,无
17708,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,25km/h,卡车,无特殊需求,普通车辆
17723,雨天,夜晚,干燥,20米,儿童,车道中间,100米,25km/h,普通车辆,紧急（去医院）,应急车辆
17729,雨天,夜晚,干燥,20米,成年人,车道中间,100米,25km/h,应急车辆,紧急（去医院）,普通车辆
17734,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
17736,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
17768,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
17787,雨天,夜晚,干燥,20米,儿童,车道中间,100米,25km/h,普通车辆,无特殊需求,无
17831,雨天,夜晚,干燥,20米,儿童,车道中间,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
17838,雨天,夜晚,干燥,20米,成年人,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
17874,雨天,夜晚,干燥,20米,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
17888,雨天,夜晚,干燥,20米,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
17892,雨天,夜晚,干燥,20米,儿童,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
17899,雨天,夜晚,干燥,20米,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,普通车辆
17914,雨天,夜晚,干燥,20米,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,应急车辆
17915,雨天,夜晚,干燥,20米,儿童,车道中间,10米,50km/h,应急车辆,无特殊需求,应急车辆
17929,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,普通车辆,紧急（去医院）,无
17963,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,卡车,紧急（去医院）,应急车辆
17965,雨天,夜晚,干燥,20米,成年人,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
17968,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
17971,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
17987,雨天,夜晚,干燥,20米,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
18010,雨天,夜晚,干燥,20米,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,应急车辆
18036,雨天,夜晚,干燥,20米,儿童,车道右侧,50米,50km/h,卡车,无特殊需求,应急车辆
18047,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
18062,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,卡车,紧急（去医院）,无
18063,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,卡车,紧急（去医院）,无
18064,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,卡车,紧急（去医院）,无
18090,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
18096,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
18102,雨天,夜晚,干燥,20米,成年人,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
18108,雨天,夜晚,干燥,20米,儿童,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18111,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,无特殊需求,无
18115,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,无特殊需求,普通车辆
18127,雨天,夜晚,干燥,20米,儿童,车道中间,100米,50km/h,应急车辆,无特殊需求,普通车辆
18146,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,无
18148,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,无
18165,雨天,夜晚,潮湿,无车辆,成年人,车道中间,10米,25km/h,应急车辆,紧急（去医院）,应急车辆
18178,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,25km/h,卡车,紧急（去医院）,应急车辆
18183,雨天,夜晚,潮湿,无车辆,儿童,车道中间,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
18211,雨天,夜晚,潮湿,无车辆,儿童,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
18213,雨天,夜晚,潮湿,无车辆,成年人,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18221,雨天,夜晚,潮湿,无车辆,成年人,车道中间,10米,25km/h,普通车辆,无特殊需求,普通车辆
18257,雨天,夜晚,潮湿,无车辆,成年人,车道中间,50米,25km/h,普通车辆,紧急（去医院）,普通车辆
18258,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,25km/h,普通车辆,紧急（去医院）,普通车辆
18259,雨天,夜晚,潮湿,无车辆,儿童,车道中间,50米,25km/h,普通车辆,紧急（去医院）,普通车辆
18266,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,25km/h,应急车辆,紧急（去医院）,无
18276,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,25km/h,应急车辆,紧急（去医院）,应急车辆
18290,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
18296,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
18330,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,25km/h,普通车辆,无特殊需求,普通车辆
18335,雨天,夜晚,潮湿,无车辆,儿童,车道中间,50米,25km/h,普通车辆,无特殊需求,应急车辆
18342,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,25km/h,应急车辆,无特殊需求,普通车辆
18349,雨天,夜晚,潮湿,无车辆,成年人,车道中间,50米,25km/h,卡车,无特殊需求,无
18351,雨天,夜晚,潮湿,无车辆,儿童,车道中间,50米,25km/h,卡车,无特殊需求,无
18357,雨天,夜晚,潮湿,无车辆,成年人,车道中间,50米,25km/h,卡车,无特殊需求,应急车辆
18377,雨天,夜晚,潮湿,无车辆,成年人,车道中间,100米,25km/h,应急车辆,紧急（去医院）,普通车辆
18383,雨天,夜晚,潮湿,无车辆,儿童,车道中间,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
18394,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,100米,25km/h,卡车,紧急（去医院）,应急车辆
18424,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
18431,雨天,夜晚,潮湿,无车辆,儿童,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18454,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,100米,25km/h,应急车辆,无特殊需求,应急车辆
18456,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,100米,25km/h,应急车辆,无特殊需求,应急车辆
18466,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,100米,25km/h,卡车,无特殊需求,应急车辆
18489,雨天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,应急车辆,紧急（去医院）,应急车辆
18537,雨天,夜晚,潮湿,无车辆,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18551,雨天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,应急车辆
18555,雨天,夜晚,潮湿,无车辆,儿童,车道中间,10米,50km/h,应急车辆,无特殊需求,无
18558,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,普通车辆
18570,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,10米,50km/h,卡车,无特殊需求,普通车辆
18603,雨天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,卡车,紧急（去医院）,无
18606,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,普通车辆
18620,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
18623,雨天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
18636,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
18649,雨天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,无
18657,雨天,夜晚,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,应急车辆
18666,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,50米,50km/h,应急车辆,无特殊需求,普通车辆
18671,雨天,夜晚,潮湿,无车辆,儿童,车道中间,50米,50km/h,应急车辆,无特殊需求,应急车辆
18688,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,无
18697,雨天,夜晚,潮湿,无车辆,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,无
18699,雨天,夜晚,潮湿,无车辆,儿童,车道中间,100米,50km/h,应急车辆,紧急（去医院）,无
18701,雨天,夜晚,潮湿,无车辆,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,普通车辆
18724,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
18760,雨天,夜晚,潮湿,无车辆,儿童,车道右侧,100米,50km/h,普通车辆,无特殊需求,无
18761,雨天,夜晚,潮湿,无车辆,成年人,车道中间,100米,50km/h,普通车辆,无特殊需求,普通车辆
18762,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,普通车辆
18766,雨天,夜晚,潮湿,无车辆,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,应急车辆
18779,雨天,夜晚,潮湿,无车辆,儿童,车道中间,100米,50km/h,应急车辆,无特殊需求,应急车辆
18793,雨天,夜晚,潮湿,100米,成年人,车道中间,10米,25km/h,普通车辆,紧急（去医院）,无
18796,雨天,夜晚,潮湿,100米,儿童,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,无
18808,雨天,夜晚,潮湿,100米,儿童,车道右侧,10米,25km/h,应急车辆,紧急（去医院）,无
18822,雨天,夜晚,潮湿,100米,成年人,车道右侧,10米,25km/h,卡车,紧急（去医院）,普通车辆
18826,雨天,夜晚,潮湿,100米,成年人,车道右侧,10米,25km/h,卡车,紧急（去医院）,应急车辆
18834,雨天,夜晚,潮湿,100米,成年人,车道右侧,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
18837,雨天,夜晚,潮湿,100米,成年人,车道中间,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
18841,雨天,夜晚,潮湿,100米,成年人,车道中间,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
18861,雨天,夜晚,潮湿,100米,成年人,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18863,雨天,夜晚,潮湿,100米,儿童,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
18879,雨天,夜晚,潮湿,100米,儿童,车道中间,10米,25km/h,应急车辆,无特殊需求,无
18883,雨天,夜晚,潮湿,100米,儿童,车道中间,10米,25km/h,应急车辆,无特殊需求,普通车辆
18958,雨天,夜晚,潮湿,100米,成年人,车道右侧,50米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
18980,雨天,夜晚,潮湿,100米,儿童,车道右侧,50米,25km/h,普通车辆,无特殊需求,普通车辆
19019,雨天,夜晚,潮湿,100米,儿童,车道中间,100米,25km/h,普通车辆,紧急（去医院）,应急车辆
19026,雨天,夜晚,潮湿,100米,成年人,车道右侧,100米,25km/h,应急车辆,紧急（去医院）,普通车辆
19055,雨天,夜晚,潮湿,100米,儿童,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
19059,雨天,夜晚,潮湿,100米,儿童,车道中间,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
19072,雨天,夜晚,潮湿,100米,儿童,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
19085,雨天,夜晚,潮湿,100米,成年人,车道中间,100米,25km/h,普通车辆,无特殊需求,普通车辆
19090,雨天,夜晚,潮湿,100米,成年人,车道右侧,100米,25km/h,普通车辆,无特殊需求,应急车辆
19127,雨天,夜晚,潮湿,100米,儿童,车道中间,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
19134,雨天,夜晚,潮湿,100米,成年人,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
19136,雨天,夜晚,潮湿,100米,儿童,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
19144,雨天,夜晚,潮湿,100米,儿童,车道右侧,10米,50km/h,卡车,紧急（去医院）,无
19151,雨天,夜晚,潮湿,100米,儿童,车道中间,10米,50km/h,卡车,紧急（去医院）,应急车辆
19169,雨天,夜晚,潮湿,100米,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
19170,雨天,夜晚,潮湿,100米,成年人,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
19181,雨天,夜晚,潮湿,100米,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
19183,雨天,夜晚,潮湿,100米,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
19192,雨天,夜晚,潮湿,100米,儿童,车道右侧,10米,50km/h,普通车辆,无特殊需求,无
19206,雨天,夜晚,潮湿,100米,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,普通车辆
19208,雨天,夜晚,潮湿,100米,儿童,车道右侧,10米,50km/h,应急车辆,无特殊需求,普通车辆
19243,雨天,夜晚,潮湿,100米,儿童,车道中间,50米,50km/h,应急车辆,紧急（去医院）,普通车辆
19260,雨天,夜晚,潮湿,100米,儿童,车道右侧,50米,50km/h,卡车,紧急（去医院）,应急车辆
19267,雨天,夜晚,潮湿,100米,儿童,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
19268,雨天,夜晚,潮湿,100米,儿童,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
19271,雨天,夜晚,潮湿,100米,儿童,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
19282,雨天,夜晚,潮湿,100米,成年人,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
19299,雨天,夜晚,潮湿,100米,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,无
19301,雨天,夜晚,潮湿,100米,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,普通车辆
19313,雨天,夜晚,潮湿,100米,成年人,车道中间,50米,50km/h,应急车辆,无特殊需求,普通车辆
19315,雨天,夜晚,潮湿,100米,儿童,车道中间,50米,50km/h,应急车辆,无特殊需求,普通车辆
19320,雨天,夜晚,潮湿,100米,儿童,车道右侧,50米,50km/h,应急车辆,无特殊需求,应急车辆
19332,雨天,夜晚,潮湿,100米,儿童,车道右侧,50米,50km/h,卡车,无特殊需求,应急车辆
19333,雨天,夜晚,潮湿,100米,成年人,车道中间,100米,50km/h,普通车辆,紧急（去医院）,无
19337,雨天,夜晚,潮湿,100米,成年人,车道中间,100米,50km/h,普通车辆,紧急（去医院）,普通车辆
19353,雨天,夜晚,潮湿,100米,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,应急车辆
19368,雨天,夜晚,潮湿,100米,儿童,车道右侧,100米,50km/h,卡车,紧急（去医院）,应急车辆
19374,雨天,夜晚,潮湿,100米,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
19432,雨天,夜晚,潮湿,100米,儿童,车道右侧,100米,50km/h,卡车,无特殊需求,无
19442,雨天,夜晚,潮湿,50米,成年人,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,无
19450,雨天,夜晚,潮湿,50米,成年人,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,应急车辆
19461,雨天,夜晚,潮湿,50米,成年人,车道中间,10米,25km/h,应急车辆,紧急（去医院）,应急车辆
19482,雨天,夜晚,潮湿,50米,成年人,车道右侧,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
19530,雨天,夜晚,潮湿,50米,成年人,车道右侧,10米,25km/h,应急车辆,无特殊需求,普通车辆
19547,雨天,夜晚,潮湿,50米,儿童,车道中间,10米,25km/h,卡车,无特殊需求,应急车辆
19560,雨天,夜晚,潮湿,50米,儿童,车道右侧,50米,25km/h,普通车辆,紧急（去医院）,应急车辆
19571,雨天,夜晚,潮湿,50米,儿童,车道中间,50米,25km/h,应急车辆,紧急（去医院）,应急车辆
19573,雨天,夜晚,潮湿,50米,成年人,车道中间,50米,25km/h,卡车,紧急（去医院）,无
19612,雨天,夜晚,潮湿,50米,儿童,车道右侧,50米,25km/h,卡车,赶时间（通勤或赶飞机）,无
19635,雨天,夜晚,潮湿,50米,儿童,车道中间,50米,25km/h,应急车辆,无特殊需求,无
19646,雨天,夜晚,潮湿,50米,成年人,车道右侧,50米,25km/h,卡车,无特殊需求,无
19653,雨天,夜晚,潮湿,50米,成年人,车道中间,50米,25km/h,卡车,无特殊需求,应急车辆
19658,雨天,夜晚,潮湿,50米,成年人,车道右侧,100米,25km/h,普通车辆,紧急（去医院）,无
19710,雨天,夜晚,潮湿,50米,成年人,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
19720,雨天,夜晚,潮湿,50米,儿童,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
19777,雨天,夜晚,潮湿,50米,成年人,车道中间,10米,50km/h,应急车辆,紧急（去医院）,无
19790,雨天,夜晚,潮湿,50米,成年人,车道右侧,10米,50km/h,卡车,紧急（去医院）,无
19812,雨天,夜晚,潮湿,50米,儿童,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
19835,雨天,夜晚,潮湿,50米,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
19839,雨天,夜晚,潮湿,50米,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,无
19849,雨天,夜晚,潮湿,50米,成年人,车道中间,10米,50km/h,应急车辆,无特殊需求,无
19860,雨天,夜晚,潮湿,50米,儿童,车道右侧,10米,50km/h,应急车辆,无特殊需求,应急车辆
19865,雨天,夜晚,潮湿,50米,成年人,车道中间,10米,50km/h,卡车,无特殊需求,普通车辆
19880,雨天,夜晚,潮湿,50米,儿童,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,普通车辆
19897,雨天,夜晚,潮湿,50米,成年人,车道中间,50米,50km/h,卡车,紧急（去医院）,无
19906,雨天,夜晚,潮湿,50米,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,应急车辆
19908,雨天,夜晚,潮湿,50米,儿童,车道右侧,50米,50km/h,卡车,紧急（去医院）,应急车辆
19925,雨天,夜晚,潮湿,50米,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
19927,雨天,夜晚,潮湿,50米,儿童,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
19949,雨天,夜晚,潮湿,50米,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,普通车辆
19950,雨天,夜晚,潮湿,50米,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,普通车辆
19955,雨天,夜晚,潮湿,50米,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,应急车辆
19957,雨天,夜晚,潮湿,50米,成年人,车道中间,50米,50km/h,应急车辆,无特殊需求,无
19965,雨天,夜晚,潮湿,50米,成年人,车道中间,50米,50km/h,应急车辆,无特殊需求,应急车辆
19967,雨天,夜晚,潮湿,50米,儿童,车道中间,50米,50km/h,应急车辆,无特殊需求,应急车辆
19979,雨天,夜晚,潮湿,50米,儿童,车道中间,50米,50km/h,卡车,无特殊需求,应急车辆
19990,雨天,夜晚,潮湿,50米,成年人,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
19992,雨天,夜晚,潮湿,50米,儿童,车道右侧,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
19993,雨天,夜晚,潮湿,50米,成年人,车道中间,100米,50km/h,应急车辆,紧急（去医院）,无
19995,雨天,夜晚,潮湿,50米,儿童,车道中间,100米,50km/h,应急车辆,紧急（去医院）,无
20030,雨天,夜晚,潮湿,50米,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
20034,雨天,夜晚,潮湿,50米,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
20049,雨天,夜晚,潮湿,50米,成年人,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
20071,雨天,夜晚,潮湿,50米,儿童,车道中间,100米,50km/h,应急车辆,无特殊需求,普通车辆
20072,雨天,夜晚,潮湿,50米,儿童,车道右侧,100米,50km/h,应急车辆,无特殊需求,普通车辆
20080,雨天,夜晚,潮湿,50米,儿童,车道右侧,100米,50km/h,卡车,无特殊需求,无
20091,雨天,夜晚,潮湿,20米,儿童,车道中间,10米,25km/h,普通车辆,紧急（去医院）,无
20095,雨天,夜晚,潮湿,20米,儿童,车道中间,10米,25km/h,普通车辆,紧急（去医院）,普通车辆
20112,雨天,夜晚,潮湿,20米,儿童,车道右侧,10米,25km/h,应急车辆,紧急（去医院）,应急车辆
